297800    224.76051    8.7720384    1364565.3   -4718.1425    347.04363   -5065.1861 
298800    232.16723   -16.685759    1364565.3   -4749.8577    358.48005   -5108.3378 
299800    228.50314   -6.7849583    1364565.3   -4765.4156    352.82247   -5118.2381 
300800    212.31135    2.1092725    1364565.3    -4805.759    327.82138   -5133.5804 
301800    229.39852   -3.3548059    1364565.3   -4764.7716    354.20498   -5118.9766 
302800    222.56783    18.214692    1364565.3   -4738.8865      343.658   -5082.5445 
303800    220.73376   -6.2149445    1364565.3   -4762.8257    340.82608   -5103.6518 
304800    212.34369     -2.72673    1364565.3   -4764.7444    327.87132   -5092.6157 
305800    230.71809   0.47745208    1364565.3   -4739.0753    356.24248   -5095.3177 
306800    238.28097    2.8124362    1364565.3   -4708.8578    367.92002   -5076.7778 
307800     235.8099   -10.584693    1364565.3   -4709.6843    364.10455   -5073.7888 
308800    221.92511    4.4275688    1364565.3    -4730.501     342.6656   -5073.1666 
309800    215.12467   -2.7963487    1364565.3   -4768.5671    332.16532   -5100.7324 
310800    214.90177    2.2396338    1364565.3   -4768.5946    331.82114   -5100.4158 
311800    227.98233    3.5851897    1364565.3   -4716.5551     352.0183   -5068.5734 
312800    227.61237    7.6991359    1364565.3   -4748.7865    351.44707   -5100.2336 
313800     219.6557   0.45611237    1364565.3   -4764.0802    339.16149   -5103.2417 
314800    230.21036   -5.8132303    1364565.3   -4723.0163    355.45852   -5078.4748 
315800    227.99304    -7.972106    1364565.3   -4740.4271    352.03484   -5092.4619 
316800    221.60705   -1.6901165    1364565.3   -4763.1722    342.17449   -5105.3467 
317800    225.07136   -1.9837971    1364565.3   -4775.9533    347.52359   -5123.4769 
318800    211.66031    5.3917352    1364565.3   -4796.5912    326.81613   -5123.4073 
319800    219.78088  -0.71806755    1364565.3   -4754.6422    339.35478   -5093.9969 
320800     223.0999   -0.3747308    1364565.3   -4722.9728    344.47955   -5067.4524 
321800    223.97683   0.24716509    1364565.3    -4755.682    345.83358   -5101.5156 
322800    226.15285    6.1516528    1364565.3   -4753.8406    349.19349   -5103.0341 
323800    219.61142  -0.55116152    1364565.3   -4739.3983    339.09312   -5078.4914 
324800    229.03058   -20.521844    1364565.3    -4759.489    353.63686   -5113.1259 
325800    218.32779    6.6686398    1364565.3   -4783.7671    337.11113   -5120.8782 
326800    225.50399  -0.69394157    1364565.3   -4750.1684     348.1916     -5098.36 
327800    228.81484    1.2030146    1364565.3   -4726.6311    353.30376   -5079.9349 
328800    223.24967    -1.805481    1364565.3   -4741.4395     344.7108   -5086.1503 
329800    212.97744   -2.5232607    1364565.3   -4774.8916    328.84986   -5103.7414 
330800    215.88401   -2.6368064    1364565.3     -4735.72    333.33778   -5069.0578 
331800    224.73333    2.8468421    1364565.3   -4741.7314    347.00166    -5088.733 
332800    219.99572   -5.7791366    1364565.3   -4746.8747    339.68651   -5086.5612 
333800    218.99391    -4.723774    1364565.3   -4778.4074    338.13965    -5116.547 
334800    212.43938    -7.625587    1364565.3   -4792.5339    328.01906   -5120.5529 
335800    222.99927   -15.396661    1364565.3   -4747.9271    344.32416   -5092.2512 
336800    219.93749     4.799498    1364565.3   -4744.3793     339.5966   -5083.9759 
337800    228.42598   -3.5903984    1364565.3    -4704.809    352.70333   -5057.5123 
338800    222.01488    8.1014596    1364565.3   -4721.3159    342.80421   -5064.1201 
339800    221.30805    2.8913063    1364565.3   -4757.5282    341.71281    -5099.241 
340800     229.6904    3.5976137    1364565.3   -4719.0411    354.65567   -5073.6968 
341800    208.38198   -3.8147036    1364565.3   -4717.4747     321.7542   -5039.2289 
342800    229.58441    -2.869889    1364565.3   -4741.0202    354.49202   -5095.5122 
343800    221.45596   -4.0029321    1364565.3    -4762.072     341.9412   -5104.0132 
344800    221.26527   0.82830542    1364565.3   -4732.1531    341.64676   -5073.7999 
345800    227.92959    3.0011368    1364565.3    -4700.746    351.93687   -5052.6829 
346800    226.28436   -4.8991518    1364565.3   -4693.0323    349.39655   -5042.4288 
347800    222.09477   -4.0032183    1364565.3   -4718.0882    342.92757   -5061.0158 
